GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
0500000US08097,08097,"Pitkin County, Colorado",00,Total for all sectors,2015,1595,17141,180774,667384
0500000US08099,08099,"Prowers County, Colorado",00,Total for all sectors,2015,350,2917,21552,88966
0500000US08101,08101,"Pueblo County, Colorado",00,Total for all sectors,2015,3020,48828,420847,1827294
0500000US08103,08103,"Rio Blanco County, Colorado",00,Total for all sectors,2015,222,1920,31462,116954
0500000US08105,08105,"Rio Grande County, Colorado",00,Total for all sectors,2015,322,2536,17561,79087
0500000US08107,08107,"Routt County, Colorado",00,Total for all sectors,2015,1626,15589,165451,637340
0500000US08109,08109,"Saguache County, Colorado",00,Total for all sectors,2015,123,845,5794,25582
0500000US08111,08111,"San Juan County, Colorado",00,Total for all sectors,2015,73,180,847,4825
0500000US08113,08113,"San Miguel County, Colorado",00,Total for all sectors,2015,608,4700,38996,149270
0500000US08115,08115,"Sedgwick County, Colorado",00,Total for all sectors,2015,72,465,3682,14681
0500000US08117,08117,"Summit County, Colorado",00,Total for all sectors,2015,2205,20489,150737,602303
0500000US08119,08119,"Teller County, Colorado",00,Total for all sectors,2015,699,5415,46184,188924
0500000US08121,08121,"Washington County, Colorado",00,Total for all sectors,2015,112,514,4627,18001
0500000US08123,08123,"Weld County, Colorado",00,Total for all sectors,2015,5830,85157,1024829,4018968
0500000US08125,08125,"Yuma County, Colorado",00,Total for all sectors,2015,378,2580,23219,94833
0500000US09001,09001,"Fairfield County, Connecticut",00,Total for all sectors,2015,27190,421295,10550590,35199773
0500000US09003,09003,"Hartford County, Connecticut",00,Total for all sectors,2015,22703,440169,7216726,26351778
0500000US09005,09005,"Litchfield County, Connecticut",00,Total for all sectors,2015,4806,51957,486220,2180278
0500000US09007,09007,"Middlesex County, Connecticut",00,Total for all sectors,2015,4202,60899,669132,2922831
0500000US09009,09009,"New Haven County, Connecticut",00,Total for all sectors,2015,19566,335845,4145788,16945013
0500000US09011,09011,"New London County, Connecticut",00,Total for all sectors,2015,5805,102909,1322117,5096430
0500000US09013,09013,"Tolland County, Connecticut",00,Total for all sectors,2015,2433,32903,271585,1163627
0500000US09015,09015,"Windham County, Connecticut",00,Total for all sectors,2015,2048,30354,269964,1177874
0500000US10001,10001,"Kent County, Delaware",00,Total for all sectors,2015,3323,51662,461835,1954474
0500000US10003,10003,"New Castle County, Delaware",00,Total for all sectors,2015,15749,275123,4500639,16719825
0500000US10005,10005,"Sussex County, Delaware",00,Total for all sectors,2015,5509,65247,515921,2334578
0500000US11001,11001,"District of Columbia, District of Columbia",00,Total for all sectors,2015,22553,513002,9663468,38445917
0500000US12001,12001,"Alachua County, Florida",00,Total for all sectors,2015,6068,90590,845790,3501002
0500000US12003,12003,"Baker County, Florida",00,Total for all sectors,2015,390,5389,43691,178114
0500000US12005,12005,"Bay County, Florida",00,Total for all sectors,2015,4578,63167,543735,2262058
0500000US12007,12007,"Bradford County, Florida",00,Total for all sectors,2015,420,4080,29296,124030
0500000US12009,12009,"Brevard County, Florida",00,Total for all sectors,2015,13648,169860,1799071,7287801
0500000US12011,12011,"Broward County, Florida",00,Total for all sectors,2015,59516,675441,7570949,30838808
0500000US12013,12013,"Calhoun County, Florida",00,Total for all sectors,2015,184,1778,11092,47818
0500000US12015,12015,"Charlotte County, Florida",00,Total for all sectors,2015,3815,37485,293108,1236256
0500000US12017,12017,"Citrus County, Florida",00,Total for all sectors,2015,2715,27791,227619,938336
0500000US12019,12019,"Clay County, Florida",00,Total for all sectors,2015,3708,38638,301567,1277809
0500000US12021,12021,"Collier County, Florida",00,Total for all sectors,2015,11293,118795,1220023,4917563
0500000US12023,12023,"Columbia County, Florida",00,Total for all sectors,2015,1321,18673,170828,698618
0500000US12027,12027,"DeSoto County, Florida",00,Total for all sectors,2015,450,5140,41645,172490
0500000US12029,12029,"Dixie County, Florida",00,Total for all sectors,2015,179,1609,11209,44905
0500000US12031,12031,"Duval County, Florida",00,Total for all sectors,2015,24599,417943,5220434,20169286
0500000US12033,12033,"Escambia County, Florida",00,Total for all sectors,2015,6754,102315,949865,4012891
0500000US12035,12035,"Flagler County, Florida",00,Total for all sectors,2015,2000,17877,138224,568732
0500000US12037,12037,"Franklin County, Florida",00,Total for all sectors,2015,323,2258,14488,62807
0500000US12039,12039,"Gadsden County, Florida",00,Total for all sectors,2015,647,8756,73025,317438
0500000US12041,12041,"Gilchrist County, Florida",00,Total for all sectors,2015,217,1544,11864,51857
0500000US12043,12043,"Glades County, Florida",00,Total for all sectors,2015,107,802,6237,27590
0500000US12045,12045,"Gulf County, Florida",00,Total for all sectors,2015,290,2662,18699,82196
0500000US12047,12047,"Hamilton County, Florida",00,Total for all sectors,2015,166,1904,22849,83081
0500000US12049,12049,"Hardee County, Florida",00,Total for all sectors,2015,383,4050,30713,121867
0500000US12051,12051,"Hendry County, Florida",00,Total for all sectors,2015,553,5816,48009,200654
0500000US12053,12053,"Hernando County, Florida",00,Total for all sectors,2015,3065,32189,241647,1007737
0500000US12055,12055,"Highlands County, Florida",00,Total for all sectors,2015,1876,19861,149141,613639
0500000US12057,12057,"Hillsborough County, Florida",00,Total for all sectors,2015,35038,581249,7119712,27869934
0500000US12059,12059,"Holmes County, Florida",00,Total for all sectors,2015,260,1891,11905,49162
0500000US12061,12061,"Indian River County, Florida",00,Total for all sectors,2015,4156,42560,365449,1568864
0500000US12063,12063,"Jackson County, Florida",00,Total for all sectors,2015,768,9040,69824,287992
0500000US12065,12065,"Jefferson County, Florida",00,Total for all sectors,2015,242,1580,11656,48153
0500000US12067,12067,"Lafayette County, Florida",00,Total for all sectors,2015,93,687,4267,18142
0500000US12069,12069,"Lake County, Florida",00,Total for all sectors,2015,6877,77497,608465,2584462
0500000US12071,12071,"Lee County, Florida",00,Total for all sectors,2015,17459,201523,1895728,7655986
0500000US12073,12073,"Leon County, Florida",00,Total for all sectors,2015,7474,96315,909267,3845198
0500000US12075,12075,"Levy County, Florida",00,Total for all sectors,2015,693,5547,38641,161216
0500000US12077,12077,"Liberty County, Florida",00,Total for all sectors,2015,81,1251,9525,38269
0500000US12079,12079,"Madison County, Florida",00,Total for all sectors,2015,312,2932,20450,84495
0500000US12081,12081,"Manatee County, Florida",00,Total for all sectors,2015,8480,94811,819740,3435100
0500000US12083,12083,"Marion County, Florida",00,Total for all sectors,2015,6912,80011,655930,2735180
0500000US12085,12085,"Martin County, Florida",00,Total for all sectors,2015,5336,54361,498975,2113519
0500000US12086,12086,"Miami-Dade County, Florida",00,Total for all sectors,2015,82293,949355,11145780,44834611
0500000US12087,12087,"Monroe County, Florida",00,Total for all sectors,2015,3740,31647,255204,1045915
0500000US12089,12089,"Nassau County, Florida",00,Total for all sectors,2015,1742,16679,139764,585391
0500000US12091,12091,"Okaloosa County, Florida",00,Total for all sectors,2015,5206,59151,521211,2180411
0500000US12093,12093,"Okeechobee County, Florida",00,Total for all sectors,2015,775,6813,53156,221395
0500000US12095,12095,"Orange County, Florida",00,Total for all sectors,2015,35327,678721,7351590,29465624
0500000US12097,12097,"Osceola County, Florida",00,Total for all sectors,2015,5635,71589,561548,2285636
0500000US12099,12099,"Palm Beach County, Florida",00,Total for all sectors,2015,46570,497353,5975429,23636360
0500000US12101,12101,"Pasco County, Florida",00,Total for all sectors,2015,9125,93206,750662,3174559
0500000US12103,12103,"Pinellas County, Florida",00,Total for all sectors,2015,27498,373627,3828892,16046498
0500000US12105,12105,"Polk County, Florida",00,Total for all sectors,2015,11218,174572,1655699,6858122
0500000US12107,12107,"Putnam County, Florida",00,Total for all sectors,2015,1223,12135,101359,418141
0500000US12109,12109,"St. Johns County, Florida",00,Total for all sectors,2015,5759,56179,505225,2034005
0500000US12111,12111,"St. Lucie County, Florida",00,Total for all sectors,2015,5345,57491,479220,1970829
0500000US12113,12113,"Santa Rosa County, Florida",00,Total for all sectors,2015,2585,24185,200842,842197
0500000US12115,12115,"Sarasota County, Florida",00,Total for all sectors,2015,13405,137827,1335703,5547522
0500000US12117,12117,"Seminole County, Florida",00,Total for all sectors,2015,13042,164140,1692398,6941932
0500000US12119,12119,"Sumter County, Florida",00,Total for all sectors,2015,1383,20144,171219,716932
0500000US12121,12121,"Suwannee County, Florida",00,Total for all sectors,2015,682,8011,55878,242430
0500000US12123,12123,"Taylor County, Florida",00,Total for all sectors,2015,407,4746,44937,181810
0500000US12125,12125,"Union County, Florida",00,Total for all sectors,2015,137,2253,20597,85408
0500000US12127,12127,"Volusia County, Florida",00,Total for all sectors,2015,12380,140144,1182071,4929385
0500000US12129,12129,"Wakulla County, Florida",00,Total for all sectors,2015,425,3371,26289,104181
0500000US12131,12131,"Walton County, Florida",00,Total for all sectors,2015,2037,18895,140851,637244
0500000US12133,12133,"Washington County, Florida",00,Total for all sectors,2015,382,3702,27281,115204
0500000US13001,13001,"Appling County, Georgia",00,Total for all sectors,2015,366,5919,78318,269965
0500000US13003,13003,"Atkinson County, Georgia",00,Total for all sectors,2015,88,1373,9880,46251
0500000US13005,13005,"Bacon County, Georgia",00,Total for all sectors,2015,219,2873,21094,94153
0500000US13007,13007,"Baker County, Georgia",00,Total for all sectors,2015,25,226,2049,8613
0500000US13009,13009,"Baldwin County, Georgia",00,Total for all sectors,2015,795,12537,100947,435689
0500000US13011,13011,"Banks County, Georgia",00,Total for all sectors,2015,273,3097,18207,81573
0500000US13013,13013,"Barrow County, Georgia",00,Total for all sectors,2015,1122,15944,123196,513886
0500000US13015,13015,"Bartow County, Georgia",00,Total for all sectors,2015,1934,30841,295122,1251519
0500000US13017,13017,"Ben Hill County, Georgia",00,Total for all sectors,2015,323,4880,37038,156239
0500000US13019,13019,"Berrien County, Georgia",00,Total for all sectors,2015,252,3883,36413,124031
0500000US13021,13021,"Bibb County, Georgia",00,Total for all sectors,2015,4107,71546,679477,2802160
0500000US13023,13023,"Bleckley County, Georgia",00,Total for all sectors,2015,168,1536,9858,42261
0500000US13025,13025,"Brantley County, Georgia",00,Total for all sectors,2015,181,1255,8544,36788
0500000US13027,13027,"Brooks County, Georgia",00,Total for all sectors,2015,204,2033,15116,63541
0500000US13029,13029,"Bryan County, Georgia",00,Total for all sectors,2015,631,5757,40465,171463
0500000US13031,13031,"Bulloch County, Georgia",00,Total for all sectors,2015,1412,17385,118214,501549
0500000US13033,13033,"Burke County, Georgia",00,Total for all sectors,2015,301,8694,164668,596703
0500000US13035,13035,"Butts County, Georgia",00,Total for all sectors,2015,354,4234,30139,135421
0500000US13037,13037,"Calhoun County, Georgia",00,Total for all sectors,2015,72,622,4677,21940
0500000US13039,13039,"Camden County, Georgia",00,Total for all sectors,2015,800,8180,58272,239085
0500000US13043,13043,"Candler County, Georgia",00,Total for all sectors,2015,206,2245,14652,63287
0500000US13045,13045,"Carroll County, Georgia",00,Total for all sectors,2015,2010,33794,315602,1325809
0500000US13047,13047,"Catoosa County, Georgia",00,Total for all sectors,2015,914,11714,86480,365352
0500000US13049,13049,"Charlton County, Georgia",00,Total for all sectors,2015,149,1857,14766,59464
0500000US13051,13051,"Chatham County, Georgia",00,Total for all sectors,2015,7559,133952,1352137,5511181
0500000US13053,13053,"Chattahoochee County, Georgia",00,Total for all sectors,2015,107,1497,16003,64538
0500000US13055,13055,"Chattooga County, Georgia",00,Total for all sectors,2015,307,4675,31816,132368
0500000US13057,13057,"Cherokee County, Georgia",00,Total for all sectors,2015,5089,48418,394664,1712651
0500000US13059,13059,"Clarke County, Georgia",00,Total for all sectors,2015,2989,46038,408385,1715808
0500000US13061,13061,"Clay County, Georgia",00,Total for all sectors,2015,38,288,1699,8025
0500000US13063,13063,"Clayton County, Georgia",00,Total for all sectors,2015,3746,70709,647707,2688828
0500000US13065,13065,"Clinch County, Georgia",00,Total for all sectors,2015,130,1743,13659,54705
0500000US13067,13067,"Cobb County, Georgia",00,Total for all sectors,2015,19689,326060,4545803,17714126
0500000US13069,13069,"Coffee County, Georgia",00,Total for all sectors,2015,831,12744,98534,415841
0500000US13071,13071,"Colquitt County, Georgia",00,Total for all sectors,2015,897,10830,80300,341987
0500000US13073,13073,"Columbia County, Georgia",00,Total for all sectors,2015,2177,27466,226489,947937
0500000US13075,13075,"Cook County, Georgia",00,Total for all sectors,2015,305,2796,20067,83376
0500000US13077,13077,"Coweta County, Georgia",00,Total for all sectors,2015,2289,30782,270079,1134754
0500000US13079,13079,"Crawford County, Georgia",00,Total for all sectors,2015,112,542,4569,18321
0500000US13081,13081,"Crisp County, Georgia",00,Total for all sectors,2015,503,6743,54699,220398
0500000US13083,13083,"Dade County, Georgia",00,Total for all sectors,2015,212,2646,22722,98793
0500000US13085,13085,"Dawson County, Georgia",00,Total for all sectors,2015,594,6367,36193,158517
0500000US13087,13087,"Decatur County, Georgia",00,Total for all sectors,2015,597,6620,54144,222008
0500000US13089,13089,"DeKalb County, Georgia",00,Total for all sectors,2015,16558,269019,3557572,13943742
0500000US13091,13091,"Dodge County, Georgia",00,Total for all sectors,2015,329,3206,20997,87957
0500000US13093,13093,"Dooly County, Georgia",00,Total for all sectors,2015,153,2191,13824,78001
0500000US13095,13095,"Dougherty County, Georgia",00,Total for all sectors,2015,2291,37280,321669,1355272
0500000US13097,13097,"Douglas County, Georgia",00,Total for all sectors,2015,2479,36427,280073,1201973
